given_name,user_name,profile_link,association,followed_by,,
Anakbayan USA,anakbayanusa,https://www.instagram.com/anakbayanusa/,Columbia University,@sjp.columbia,,
Anakbayan Chicago,anakbayan_chicago,https://www.instagram.com/anakbayan_chicago/,Columbia University,@sjp.columbia,,
DISSENTERS,wearedissenters,https://www.instagram.com/wearedissenters/,Columbia University,@sjp.columbia,,
Palestinian Public Health,palestinianpublichealth,https://www.instagram.com/palestinianpublichealth/,Columbia University,@sjp.columbia,,
Students For Sanctuary,studentsforsanctuary,https://www.instagram.com/studentsforsanctuary/,Columbia University,@sjp.columbia,,
SJP Purdue 🇵🇸,sjppurdue,https://www.instagram.com/sjppurdue/,Columbia University,@sjp.columbia,,
Kenyon College SJP,kenyonsjp,https://www.instagram.com/kenyonsjp/,Columbia University,@sjp.columbia,,
AU SJP🇵🇸,au_sjp,https://www.instagram.com/au_sjp/,Columbia University,@sjp.columbia,,
MPower Change,mpowerchange,https://www.instagram.com/mpowerchange/,Columbia University,@sjp.columbia,,
NourishNYC,nourishnyc,https://www.instagram.com/nourishnyc/,Columbia University,@sjp.columbia,,
Penn Law SJP,pennlawsjp,https://www.instagram.com/pennlawsjp/,Columbia University,@sjp.columbia,,
رشا,rashamk,https://www.instagram.com/rashamk/,Columbia University,@sjp.columbia,,
Qamar Prints | ‎مطبوعات قمر,qamarprints,https://www.instagram.com/qamarprints/,Columbia University,@sjp.columbia,,
FPN,floridapalestinenetwork,https://www.instagram.com/floridapalestinenetwork/,Columbia University,@sjp.columbia,,
Let’s Talk Palestine,letstalkpalestine,https://www.instagram.com/letstalkpalestine/,Columbia University,@sjp.columbia,,
SJP at UofSC,uofsc_sjp,https://www.instagram.com/uofsc_sjp/,Columbia University,@sjp.columbia,,
ColombiaResiste - BayArea,colombiaresistebayarea,https://www.instagram.com/colombiaresistebayarea/,Columbia University,@sjp.columbia,,
University Of Delaware SJP 🇵🇸,udelsjp,https://www.instagram.com/udelsjp/,Columbia University,@sjp.columbia,,
PalestineVoices/اصوات فلسطين,palestinevoices,https://www.instagram.com/palestinevoices/,Columbia University,@sjp.columbia,,
Healthcare Workers for Palestine • New Orleans & The Gulf Coast,hcw4palestine,https://www.instagram.com/hcw4palestine/,Columbia University,@sjp.columbia,,
SJP Houston 🇵🇸,sjphtx,https://www.instagram.com/sjphtx/,Columbia University,@sjp.columbia,,
Drexel SJP,drexelsjp,https://www.instagram.com/drexelsjp/,Columbia University,@sjp.columbia,,
CUNY for Abolition and Safety💫,cunyforabolition,https://www.instagram.com/cunyforabolition/,Columbia University,@sjp.columbia,,
CLSP,clsforpalestine,https://www.instagram.com/clsforpalestine/,Columbia University,@sjp.columbia,,
مجلة بلسم | Balsam Magazine,blsm_magazine,https://www.instagram.com/blsm_magazine/,Columbia University,@sjp.columbia,,
إلياس,papuhabeeb_,https://www.instagram.com/papuhabeeb_/,Columbia University,@sjp.columbia,,
حمّام راديو • Hammam Radio,hammamradio,https://www.instagram.com/hammamradio/,Columbia University,@sjp.columbia,,
Sonalee (they-he) LCSW MEd,thefatsextherapistVerified,https://www.instagram.com/thefatsextherapist/,Columbia University,@sjp.columbia,,
Columbia University Players,cuplayers,https://www.instagram.com/cuplayers/,Columbia University,@sjp.columbia,,
Sunrise Movement,sunrisemvmtVerified,https://www.instagram.com/sunrisemvmt/,Columbia University,@sjp.columbia,,
Charles Drew Pre-Med Society,cucharlesdrew,https://www.instagram.com/cucharlesdrew/,Columbia University,@sjp.columbia,,
alQaws القوس,alqaws_orgVerified,https://www.instagram.com/alqaws_org/,Columbia University,@sjp.columbia,,
BDS Movement,bdsnationalcommittee,https://www.instagram.com/bdsnationalcommittee/,Columbia University,@sjp.columbia,,
LIFTA / لفتا,liftavolumes,https://www.instagram.com/liftavolumes/,Columbia University,@sjp.columbia,,
,territory44444,https://www.instagram.com/territory44444/,Columbia University,@sjp.columbia,,
Grassroots Al-Quds,grassroots_alquds,https://www.instagram.com/grassroots_alquds/,Columbia University,@sjp.columbia,,
(u)PAO,up.against.the.occupation,https://www.instagram.com/up.against.the.occupation/,Columbia University,@sjp.columbia,,
A Growing Culture,agrowingculture,https://www.instagram.com/agrowingculture/,Columbia University,@sjp.columbia,,
Takweer تكوير,takweer_,https://www.instagram.com/takweer_/,Columbia University,@sjp.columbia,,
Black Alliance for Peace ✌🏿,blackallianceforpeace,https://www.instagram.com/blackallianceforpeace/,Columbia University,@sjp.columbia,,
subhi صبحي,sbeih.jpgVerified,https://www.instagram.com/sbeih.jpg/,Columbia University,@sjp.columbia,,
Another Gaze / Another Screen,anothergazejournal,https://www.instagram.com/anothergazejournal/,Columbia University,@sjp.columbia,,
NDN Collective,ndncollective,https://www.instagram.com/ndncollective/,Columbia University,@sjp.columbia,,
Mohannad Abu Rizk | مهند أبو رزق,mohannad.aburizkVerified,https://www.instagram.com/mohannad.aburizk/,Columbia University,@sjp.columbia,,
Scientists for Palestine,scientists4palestine,https://www.instagram.com/scientists4palestine/,Columbia University,@sjp.columbia,,
Columbia Muslim Law Students Association,columbia_mlsa,https://www.instagram.com/columbia_mlsa/,Columbia University,@sjp.columbia,,
Unootha مجلة أنوثة,unoothamag,https://www.instagram.com/unoothamag/,Columbia University,@sjp.columbia,,
Ahmed shameya 🇵🇸,ahmedshameya,https://www.instagram.com/ahmedshameya/,Columbia University,@sjp.columbia,,
MintPress News,mintpress,https://www.instagram.com/mintpress/,Columbia University,@sjp.columbia,,
Students for Justice in Palestine at Kalamazoo College,sjpkzoo,https://www.instagram.com/sjpkzoo/,Columbia University,@sjp.columbia,,
يا هلا ستوديو,yahala.studio,https://www.instagram.com/yahala.studio/,Columbia University,@sjp.columbia,,
Palestinian Feminist Collective,palestinianfeministcollective,https://www.instagram.com/palestinianfeministcollective/,Columbia University,@sjp.columbia,,
GUPS 🇵🇸,sfsugups,https://www.instagram.com/sfsugups/,Columbia University,@sjp.columbia,,
Muslim,muslimVerified,https://www.instagram.com/muslim/,Columbia University,@sjp.columbia,,
Columbia PSA,columbia.psa,https://www.instagram.com/columbia.psa/,Columbia University,@sjp.columbia,,
Slow Factory 🌍,theslowfactoryVerified,https://www.instagram.com/theslowfactory/,Columbia University,@sjp.columbia,,
nourie,nouriflayhanVerified,https://www.instagram.com/nouriflayhan/,Columbia University,@sjp.columbia,,
Claremont SJP,claremontsjp,https://www.instagram.com/claremontsjp/,Columbia University,@sjp.columbia,,
Because We've Read 📖,becauseweveread,https://www.instagram.com/becauseweveread/,Columbia University,@sjp.columbia,,
HODA KATEBI | هدی کاتبی,hodakatebiVerified,https://www.instagram.com/hodakatebi/,Columbia University,@sjp.columbia,,
Radio alHara راديو الحارة,radioalhara,https://www.instagram.com/radioalhara/,Columbia University,@sjp.columbia,,
Muna ElKurd | منى الكرد,muna.elkurd15Verified,https://www.instagram.com/muna.elkurd15/,Columbia University,@sjp.columbia,,
پوپ آرت 🎨,arabic.pop.art,https://www.instagram.com/arabic.pop.art/,Columbia University,@sjp.columbia,,
Hafez Omar,hafezomar,https://www.instagram.com/hafezomar/,Columbia University,@sjp.columbia,,
Narmeen Hamadeh,narmeenh.illustrationsVerified,https://www.instagram.com/narmeenh.illustrations/,Columbia University,@sjp.columbia,,
Sliman Mansour,sliman.mansourVerified,https://www.instagram.com/sliman.mansour/,Columbia University,@sjp.columbia,,
SJP IIT,sjpiit,https://www.instagram.com/sjpiit/,Columbia University,@sjp.columbia,,
Everyday Middle East,everydaymiddleeastVerified,https://www.instagram.com/everydaymiddleeast/,Columbia University,@sjp.columbia,,
Nato,the.mirror,https://www.instagram.com/the.mirror/,Columbia University,@sjp.columbia,,
Dana Alhasan,cuote32,https://www.instagram.com/cuote32/,Columbia University,@sjp.columbia,,
Laura Albast,lawrrahVerified,https://www.instagram.com/lawrrah/,Columbia University,@sjp.columbia,,
Haneen Nazzal | حنين نزّال,hneenzzal,https://www.instagram.com/hneenzzal/,Columbia University,@sjp.columbia,,
Rābet #StopTheGenocide,rabetbypipdVerified,https://www.instagram.com/rabetbypipd/,Columbia University,@sjp.columbia,,
Palestine Cultural Club at ASU,pcc.asu,https://www.instagram.com/pcc.asu/,Columbia University,@sjp.columbia,,
Occupation Free DC,occupationfreedc,https://www.instagram.com/occupationfreedc/,Columbia University,@sjp.columbia,,
Unified for Palestine,unifiedforpalestine,https://www.instagram.com/unifiedforpalestine/,Columbia University,@sjp.columbia,,
Jewish Voice for Peace Twin Cities,jvp_twincities,https://www.instagram.com/jvp_twincities/,Columbia University,@sjp.columbia,,
SWANA Chicago,swanachicago,https://www.instagram.com/swanachicago/,Columbia University,@sjp.columbia,,
Palestinian Solidarity Group,psguwindsor,https://www.instagram.com/psguwindsor/,Columbia University,@sjp.columbia,,
AMED Studies at SFSU,amedstudies,https://www.instagram.com/amedstudies/,Columbia University,@sjp.columbia,,
Jews For Justice,nyujews4justice,https://www.instagram.com/nyujews4justice/,Columbia University,@sjp.columbia,,
Students for Justice in Palestine (@ Cornell),sjp.atcornell,https://www.instagram.com/sjp.atcornell/,Columbia University,@sjp.columbia,,
Students for Justice in Palestine at CU,sjpchapman,https://www.instagram.com/sjpchapman/,Columbia University,@sjp.columbia,,
Aluta International Solidarity,alutasolidarity,https://www.instagram.com/alutasolidarity/,Columbia University,@sjp.columbia,,
afikra | عفكرة,afikra_,https://www.instagram.com/afikra_/,Columbia University,@sjp.columbia,,
Demilitarize US 2 Palestine,demilitarizeu2p,https://www.instagram.com/demilitarizeu2p/,Columbia University,@sjp.columbia,,
GenP,genpalestine,https://www.instagram.com/genpalestine/,Columbia University,@sjp.columbia,,
Palestine Working Group,pwgatsipa,https://www.instagram.com/pwgatsipa/,Columbia University,@sjp.columbia,,
LEAP Program,leapprogram,https://www.instagram.com/leapprogram/,Columbia University,@sjp.columbia,,
Center for Palestine Studies,centerforpalestinestudies,https://www.instagram.com/centerforpalestinestudies/,Columbia University,@sjp.columbia,,
KAYANI PROJECT,kayani_project,https://www.instagram.com/kayani_project/,Columbia University,@sjp.columbia,,
Sheikh Jarrah,sheikhjarrah,https://www.instagram.com/sheikhjarrah/,Columbia University,@sjp.columbia,,
UNC SJP,uncsjp,https://www.instagram.com/uncsjp/,Columbia University,@sjp.columbia,,
Boston Uni SJP 🇵🇸,bu_sjp,https://www.instagram.com/bu_sjp/,Columbia University,@sjp.columbia,,
Aya Ghanameh,ayaillustrates,https://www.instagram.com/ayaillustrates/,Columbia University,@sjp.columbia,,
Yemeni Liberation Movement,yemeniliberationmovement,https://www.instagram.com/yemeniliberationmovement/,Columbia University,@sjp.columbia,,
Existence is Resistance,existenceisresistance,https://www.instagram.com/existenceisresistance/,Columbia University,@sjp.columbia,,
UCL SJP,uclsjp,https://www.instagram.com/uclsjp/,Columbia University,@sjp.columbia,,
SJP UR,sjp.ur,https://www.instagram.com/sjp.ur/,Columbia University,@sjp.columbia,,
Seattle University SJP,seattleusjp,https://www.instagram.com/seattleusjp/,Columbia University,@sjp.columbia,,
UConn SJP,uconnsjp,https://www.instagram.com/uconnsjp/,Columbia University,@sjp.columbia,,
SJP @ Oxy 🇵🇸,oxysjp,https://www.instagram.com/oxysjp/,Columbia University,@sjp.columbia,,
SJP at CSUF,sjpcsuf,https://www.instagram.com/sjpcsuf/,Columbia University,@sjp.columbia,,
محمد الكرد,mohammedelkurdVerified,https://www.instagram.com/mohammedelkurd/,Columbia University,@sjp.columbia,,
Jewish Voice For Peace Boston,jvpboston,https://www.instagram.com/jvpboston/,Columbia University,@sjp.columbia,,
SoCal SJP🇵🇸,socalsjp,https://www.instagram.com/socalsjp/,Columbia University,@sjp.columbia,,
,sjpuchicago,https://www.instagram.com/sjpuchicago/,Columbia University,@sjp.columbia,,
May Day Student Organization,maydaystudents,https://www.instagram.com/maydaystudents/,Columbia University,@sjp.columbia,,
Sumaya Awad,sumayaawad,https://www.instagram.com/sumayaawad/,Columbia University,@sjp.columbia,,
Caribbean Student Association,csacolumbia,https://www.instagram.com/csacolumbia/,Columbia University,@sjp.columbia,,
Butler University SJP Chapter,sjpbutler_,https://www.instagram.com/sjpbutler_/,Columbia University,@sjp.columbia,,
RSJP,risdsjp,https://www.instagram.com/risdsjp/,Columbia University,@sjp.columbia,,
Columbia EESA,cueesa,https://www.instagram.com/cueesa/,Columbia University,@sjp.columbia,,
Swarthmore SJP,swarthmoresjp,https://www.instagram.com/swarthmoresjp/,Columbia University,@sjp.columbia,,
Swarthmore JVP,swarthmorejvp,https://www.instagram.com/swarthmorejvp/,Columbia University,@sjp.columbia,,
Smith SJP,smith_sjp,https://www.instagram.com/smith_sjp/,Columbia University,@sjp.columbia,,
CCSC,yourccsc,https://www.instagram.com/yourccsc/,Columbia University,@sjp.columbia,,
Hidden Palestine,hiddenpalestine,https://www.instagram.com/hiddenpalestine/,Columbia University,@sjp.columbia,,
Malak Mattar,malakmattarart,https://www.instagram.com/malakmattarart/,Columbia University,@sjp.columbia,,
Eyewitness Palestine,eyewitnesspalestine,https://www.instagram.com/eyewitnesspalestine/,Columbia University,@sjp.columbia,,
Black Lives Matter,blklivesmatterVerified,https://www.instagram.com/blklivesmatter/,Columbia University,@sjp.columbia,,
maolin,supramabuhay,https://www.instagram.com/supramabuhay/,Columbia University,@sjp.columbia,,
Black Lives Matter DC,blacklivesmatterdc,https://www.instagram.com/blacklivesmatterdc/,Columbia University,@sjp.columbia,,
United We Dream,unitedwedreamVerified,https://www.instagram.com/unitedwedream/,Columbia University,@sjp.columbia,,
Black Feminist Future,blackfeministfuture,https://www.instagram.com/blackfeministfuture/,Columbia University,@sjp.columbia,,
IN DEFENSE OF BLACK LIVES STOP COP CITY!,idblatl,https://www.instagram.com/idblatl/,Columbia University,@sjp.columbia,,
BLM Louisville,blmlouisville,https://www.instagram.com/blmlouisville/,Columbia University,@sjp.columbia,,
RAICES,raicestexasVerified,https://www.instagram.com/raicestexas/,Columbia University,@sjp.columbia,,
𝐀𝐥𝐥 𝐎𝐮𝐭!,alloutcollective,https://www.instagram.com/alloutcollective/,Columbia University,@sjp.columbia,,
Student Workers of Columbia,sw_columbia,https://www.instagram.com/sw_columbia/,Columbia University,@sjp.columbia,,
Reclaim The Block,reclaimtheblock,https://www.instagram.com/reclaimtheblock/,Columbia University,@sjp.columbia,,
DSA,demsocialists,https://www.instagram.com/demsocialists/,Columbia University,@sjp.columbia,,
Seeding Sovereignty,seedingsovereignty,https://www.instagram.com/seedingsovereignty/,Columbia University,@sjp.columbia,,
Black Visions,blackvisionsVerified,https://www.instagram.com/blackvisions/,Columbia University,@sjp.columbia,,
Movement For Black Lives,mvmnt4blklivesVerified,https://www.instagram.com/mvmnt4blklives/,Columbia University,@sjp.columbia,,
Critical Resistance,criticalresistance,https://www.instagram.com/criticalresistance/,Columbia University,@sjp.columbia,,
BFP at UC Berkeley,bearsforpalestine,https://www.instagram.com/bearsforpalestine/,Columbia University,@sjp.columbia,,
Toronto Palestine Film Festival,topalestinefilmfestival,https://www.instagram.com/topalestinefilmfestival/,Columbia University,@sjp.columbia,,
Chicago Palestine Film Fest,chipalfilmfest,https://www.instagram.com/chipalfilmfest/,Columbia University,@sjp.columbia,,
JVP - DC Metro,jvpdcmetro,https://www.instagram.com/jvpdcmetro/,Columbia University,@sjp.columbia,,
Deadly Exchange,dxcampaign,https://www.instagram.com/dxcampaign/,Columbia University,@sjp.columbia,,
AJ+,ajplusVerified,https://www.instagram.com/ajplus/,Columbia University,@sjp.columbia,,
Indigenous Peoples Movement,indigenouspeoplesmovementVerified,https://www.instagram.com/indigenouspeoplesmovement/,Columbia University,@sjp.columbia,,
shirien,shirien.createsVerified,https://www.instagram.com/shirien.creates/,Columbia University,@sjp.columbia,,
American Muslims for Palestine,ampalestine,https://www.instagram.com/ampalestine/,Columbia University,@sjp.columbia,,
Palestine Action,pal_action,https://www.instagram.com/pal_action/,Columbia University,@sjp.columbia,,
